"日期","收盘","开盘","高","低","交易量","涨跌幅"
"2024-9-25","589.25","579.00","591.25","573.75","52.96K","1.95%"
"2024-9-26","584.25","590.50","596.25","582.75","69.06K","-0.85%"
"2024-9-27","580.00","583.00","583.50","575.50","46.19K","-0.73%"
"2024-9-30","584.00","579.75","590.75","575.50","58.87K","0.69%"
"2024-10-1","599.00","584.00","602.50","577.00","84.58K","2.57%"
"2024-10-2","615.25","596.25","617.25","596.25","116.43K","2.71%"
"2024-10-3","603.50","614.25","617.25","601.25","78.99K","-1.91%"
"2024-10-4","589.75","603.75","604.25","587.00","76.33K","-2.28%"
"2024-10-7","592.50","590.25","595.25","584.00","55.58K","0.47%"
"2024-10-8","594.75","593.75","599.00","587.50","59.04K","0.38%"
"2024-10-9","599.00","594.75","604.75","594.25","55.19K","0.71%"
"2024-10-10","603.75","600.75","609.25","598.50","60.99K","0.79%"
"2024-10-11","599.00","603.75","611.25","592.50","75.59K","-0.79%"
"2024-10-14","585.25","598.50","601.00","584.25","55.97K","-2.30%"
"2024-10-15","579.50","585.50","586.75","578.00","69.76K","-0.98%"
"2024-10-16","585.00","581.25","587.50","575.25","57.51K","0.95%"
"2024-10-17","589.50","584.25","591.75","576.25","75.30K","0.77%"
"2024-10-18","572.75","590.00","595.50","570.25","82.03K","-2.84%"
"2024-10-21","572.25","572.75","584.25","570.75","74.09K","-0.09%"
"2024-10-22","576.00","574.00","578.75","565.75","49.87K","0.66%"
"2024-10-23","578.50","575.75","582.75","566.25","57.25K","0.43%"
"2024-10-24","581.50","579.00","584.25","575.00","49.88K","0.52%"
"2024-10-25","569.00","581.25","585.50","566.00","75.99K","-2.15%"
"2024-10-28","558.75","564.25","571.50","557.75","61.30K","-1.80%"
"2024-10-29","570.50","559.00","572.75","558.00","67.42K","2.10%"
"2024-10-30","573.25","571.25","580.50","564.00","68.18K","0.48%"
"2024-10-31","570.50","572.75","573.75","563.50","61.59K","-0.48%"
"2024-11-1","568.00","571.50","577.75","564.25","54.16K","-0.44%"
"2024-11-4","568.75","569.00","575.75","565.00","55.48K","0.13%"
"2024-11-5","572.50","569.50","574.50","565.25","58.64K","0.66%"
"2024-11-6","573.25","571.00","577.75","562.00","67.95K","0.13%"
"2024-11-7","571.50","574.50","579.50","565.00","105.86K","-0.31%"
"2024-11-8","572.50","572.50","578.75","566.50","112.15K","0.17%"
"2024-11-11","565.50","572.75","572.75","551.75","125.71K","-1.22%"
"2024-11-12","552.25","564.75","568.75","549.00","105.73K","-2.34%"
"2024-11-13","541.00","553.25","553.75","536.25","113.24K","-2.04%"
"2024-11-14","530.25","540.00","544.25","528.00","89.91K","-1.99%"
"2024-11-15","536.50","532.00","541.25","530.50","73.59K","1.18%"
"2024-11-18","547.25","541.00","551.00","536.75","68.14K","2.00%"
"2024-11-19","549.75","547.75","558.75","545.50","57.49K","0.46%"
"2024-11-20","552.50","549.50","555.25","543.50","41.28K","0.50%"
"2024-11-21","548.75","552.50","557.50","547.75","34.97K","-0.68%"
"2024-11-22","544.25","548.00","550.50","542.50","36.56K","-0.82%"
"2024-11-25","535.75","544.75","547.50","529.50","30.01K","-1.56%"
"2024-11-26","539.50","535.75","543.50","532.75","34.12K","0.70%"
"2024-11-27","537.75","538.25","542.75","531.00","18.86K","-0.32%"
"2024-11-29","532.25","535.00","545.25","531.75","1.25K","-1.02%"
"2024-12-2","537.50","536.25","539.50","531.25","0.06K","0.99%"
"2024-12-3","536.75","539.00","544.75","539.00","0.05K","-0.14%"
"2024-12-4","538.00","537.25","541.00","535.75","0.04K","0.23%"
"2024-12-5","546.75","537.50","537.50","535.50","0.02K","1.63%"
"2024-12-6","542.50","544.75","546.00","544.75","0.03K","-0.78%"
"2024-12-9","541.25","541.25","541.25","541.25","0.01K","-0.23%"
"2024-12-10","542.00","545.00","545.00","545.00","0.00K","0.14%"
"2024-12-11","543.50","544.00","552.50","544.00","0.06K","0.28%"
"2024-12-12","538.75","535.00","538.25","533.25","0.02K","-0.87%"
"2024-12-13","526.50","526.50","526.50","526.50","0.01K","-2.27%"
"2024-12-16","550.00","552.25","559.25","548.50","68.01K","4.46%"
"2024-12-17","545.00","550.75","552.50","542.50","72.66K","-0.91%"
"2024-12-18","541.25","545.00","554.25","540.00","63.25K","-0.69%"
"2024-12-19","533.00","541.00","541.75","530.50","87.29K","-1.52%"
"2024-12-20","533.00","532.50","537.25","529.25","55.08K","0.00%"
"2024-12-23","540.50","533.00","544.00","533.00","57.51K","1.41%"
"2024-12-24","534.75","539.50","541.50","533.50","25.22K","-1.06%"
"2024-12-26","541.00","534.75","544.00","533.75","28.46K","1.17%"
"2024-12-27","546.50","542.00","547.75","537.25","43.05K","1.02%"
"2024-12-30","548.25","547.25","554.75","544.50","46.87K","0.32%"
"2024-12-31","551.50","548.75","552.75","546.75","33.83K","0.59%"
"2025-1-2","545.75","551.75","552.75","542.50","44.33K","-1.04%"
"2025-1-3","529.25","545.50","547.00","527.50","87.54K","-3.02%"
"2025-1-6","540.50","530.25","543.75","530.25","64.94K","2.13%"
"2025-1-7","542.50","540.50","544.25","535.25","46.90K","0.37%"
"2025-1-8","536.25","542.75","544.75","534.50","58.10K","-1.15%"
"2025-1-9","534.00","535.50","539.25","529.25","45.71K","-0.42%"
"2025-1-10","530.75","533.00","541.25","526.00","104.60K","-0.61%"
"2025-1-13","545.00","530.50","545.75","528.50","84.28K","2.68%"
"2025-1-14","546.25","546.25","552.25","542.75","70.10K","0.23%"
"2025-1-15","547.00","546.75","551.50","542.00","56.05K","0.14%"
"2025-1-16","537.50","547.00","547.00","536.75","52.99K","-1.74%"
"2025-1-17","538.75","537.50","542.00","533.25","50.29K","0.23%"
"2025-1-21","558.75","542.00","561.75","542.00","112.88K","3.71%"
"2025-1-22","554.00","558.50","566.75","551.50","91.51K","-0.85%"
"2025-1-23","554.00","554.00","559.00","548.00","64.14K","0.00%"
"2025-1-24","544.00","550.00","552.25","541.25","81.68K","-1.81%"
"2025-1-27","535.50","543.00","543.00","532.00","68.35K","-1.56%"
"2025-1-28","545.25","535.75","548.50","533.50","77.12K","1.82%"
"2025-1-29","562.50","544.50","564.75","544.50","90.60K","3.16%"
"2025-1-30","566.50","560.75","569.75","559.00","96.80K","0.71%"
"2025-1-31","559.50","569.00","569.00","551.75","87.92K","-1.24%"
"2025-2-3","566.75","555.00","573.75","550.50","90.75K","1.30%"
"2025-2-4","577.00","566.50","579.00","558.00","89.54K","1.81%"
"2025-2-5","572.25","577.25","584.25","569.50","108.67K","-0.82%"
"2025-2-6","587.75","572.25","588.75","566.50","109.41K","2.71%"
"2025-2-7","582.75","587.75","592.50","579.75","106.33K","-0.85%"
"2025-2-10","579.50","581.25","586.00","576.25","105.43K","-0.56%"
"2025-2-11","577.00","579.00","588.00","575.75","110.23K","-0.43%"
"2025-2-12","574.25","576.25","584.50","572.75","113.05K","-0.48%"
"2025-2-13","577.75","574.00","581.00","571.50","91.31K","0.61%"
"2025-2-14","600.00","577.25","602.75","577.25","103.50K","3.85%"
"2025-2-18","604.75","598.25","609.00","593.25","93.05K","0.79%"
"2025-2-19","592.00","605.00","608.25","588.50","64.13K","-2.11%"
"2025-2-20","585.50","592.00","595.50","583.50","37.06K","-1.10%"
"2025-2-21","590.00","585.50","593.00","585.25","40.51K","0.77%"
"2025-2-24","579.00","589.50","589.50","574.75","27.71K","-1.86%"
"2025-2-25","572.75","578.75","581.00","564.50","30.84K","-1.08%"
"2025-2-26","566.00","574.25","577.25","563.75","23.73K","-1.18%"
"2025-2-27","546.75","566.00","566.50","544.00","9.61K","-3.40%"
"2025-2-28","537.00","547.25","554.50","539.00","0.55K","-1.78%"
"2025-3-3","532.00","545.50","545.75","534.00","0.08K","-0.93%"
"2025-3-4","518.50","516.00","518.75","515.50","0.03K","-2.54%"
"2025-3-5","530.75","534.50","534.50","530.00","0.00K","2.36%"
"2025-3-6","537.00","537.00","537.00","537.00","0.01K","1.18%"
"2025-3-7","533.75","533.75","533.75","533.75","0.01K","-0.61%"
"2025-3-10","545.25","548.25","548.25","545.00","0.01K","2.15%"
"2025-3-11","541.00","543.75","544.00","542.50","0.02K","-0.78%"
"2025-3-12","538.75","534.00","534.00","534.00","0.00K","-0.42%"
"2025-3-13","547.25","549.00","551.25","549.00","0.02K","1.58%"
"2025-3-14","545.75","545.75","545.75","545.75","0.01K","-0.27%"
"2025-3-17","568.50","559.00","575.25","559.00","78.72K","4.17%"
"2025-3-18","565.00","568.75","574.75","563.50","64.45K","-0.62%"
"2025-3-19","563.50","564.25","568.50","558.00","62.18K","-0.27%"
"2025-3-20","557.25","565.25","568.00","552.25","62.33K","-1.11%"
"2025-3-21","558.25","557.75","563.00","553.25","47.01K","0.18%"
"2025-3-24","548.25","561.25","563.00","545.25","53.65K","-1.79%"
"2025-3-25","543.25","548.00","549.50","541.00","57.05K","-0.91%"
"2025-3-26","535.25","544.00","545.75","535.00","57.62K","-1.47%"
"2025-3-27","532.00","536.25","537.25","526.50","73.56K","-0.61%"
"2025-3-28","528.25","531.75","533.00","517.50","81.82K","-0.70%"
"2025-3-31","537.00","529.50","539.25","523.50","83.02K","1.66%"
"2025-4-1","540.50","539.00","544.00","533.25","62.41K","0.65%"
"2025-4-2","539.25","541.75","543.00","532.50","58.99K","-0.23%"
"2025-4-3","536.00","526.75","542.00","525.25","80.92K","-0.60%"
"2025-4-4","529.00","536.75","539.50","520.50","82.63K","-1.31%"
"2025-4-7","536.50","530.75","546.50","525.75","96.85K","1.42%"
"2025-4-8","540.00","537.50","545.75","533.75","92.72K","0.65%"
"2025-4-9","542.25","539.75","546.00","536.50","85.23K","0.42%"
"2025-4-10","538.00","543.75","547.50","534.50","112.11K","-0.78%"
"2025-4-11","555.75","537.50","556.75","536.50","123.04K","3.30%"
"2025-4-14","547.50","553.00","555.25","542.75","78.61K","-1.48%"
"2025-4-15","542.00","547.50","551.00","540.25","65.96K","-1.00%"
"2025-4-16","547.75","542.75","550.50","537.00","59.64K","1.06%"
"2025-4-17","548.75","548.25","555.75","548.00","40.70K","0.18%"
"2025-4-21","538.50","549.25","552.75","537.25","24.73K","-1.87%"
"2025-4-22","535.50","540.00","540.75","531.50","31.59K","-0.56%"
"2025-4-23","528.25","535.75","537.50","527.75","29.03K","-1.35%"
"2025-4-24","529.25","528.75","530.50","524.25","25.90K","0.19%"
"2025-4-25","530.00","529.50","534.75","527.50","30.80K","0.14%"
"2025-4-28","515.50","529.00","529.00","511.50","32.41K","-2.74%"
"2025-4-29","505.75","518.00","521.00","505.00","20.11K","-1.89%"
"2025-4-30","513.00","507.25","520.00","505.00","1.20K","1.43%"
"2025-5-1","515.25","518.75","523.50","515.00","0.71K","0.44%"
"2025-5-2","526.50","520.75","530.75","520.75","0.10K","2.18%"
"2025-5-5","514.25","525.25","525.25","525.25","0.00K","-2.33%"
"2025-5-6","519.00","520.50","520.50","519.50","0.02K","0.92%"
"2025-5-7","518.00","517.00","518.50","517.00","0.08K","-0.19%"
"2025-5-8","513.00","511.25","511.25","511.00","0.01K","-0.97%"
"2025-5-9","505.50","505.50","505.50","505.50","0.01K","-1.46%"
"2025-5-12","499.00","499.00","499.00","499.00","0.02K","-1.29%"
"2025-5-13","501.50","501.50","501.50","501.50","0.02K","0.50%"
"2025-5-14","508.75","508.75","508.75","508.75","0.03K","1.45%"
"2025-5-15","532.75","524.50","533.25","521.75","69.75K","4.72%"
"2025-5-16","525.00","533.50","533.50","523.50","49.36K","-1.45%"
"2025-5-19","529.00","527.00","536.00","524.50","64.29K","0.76%"
"2025-5-20","546.00","530.00","547.50","528.75","86.59K","3.21%"
"2025-5-21","549.25","546.00","556.25","545.00","85.81K","0.60%"
"2025-5-22","544.50","548.25","552.00","541.25","85.21K","-0.86%"
"2025-5-23","542.50","545.00","548.50","538.50","61.67K","-0.37%"
"2025-5-27","528.50","543.50","544.00","527.50","66.90K","-2.58%"
"2025-5-28","530.25","531.00","535.75","526.75","60.15K","0.33%"
"2025-5-29","534.00","533.00","534.75","527.25","48.25K","0.71%"
"2025-5-30","534.00","534.25","538.50","531.25","49.02K","0.00%"
"2025-6-2","539.00","534.00","549.50","533.25","82.57K","0.94%"
"2025-6-3","536.00","538.00","545.50","531.75","80.64K","-0.56%"
"2025-6-4","543.25","535.50","547.50","533.50","73.11K","1.35%"
"2025-6-5","545.50","543.50","549.25","540.50","68.30K","0.41%"
"2025-6-6","554.75","545.25","555.75","540.25","97.20K","1.70%"
"2025-6-9","542.00","556.00","557.75","540.00","102.60K","-2.30%"
"2025-6-10","534.50","540.00","542.00","530.75","90.16K","-1.38%"
"2025-6-11","534.25","535.00","539.25","532.00","72.45K","-0.05%"
"2025-6-12","526.50","534.25","537.00","526.00","93.65K","-1.45%"
"2025-6-13","543.75","526.75","544.75","522.25","102.19K","3.28%"
"2025-6-16","536.50","545.00","546.75","531.75","77.42K","-1.33%"
"2025-6-17","549.00","536.25","552.25","536.25","71.24K","2.33%"
"2025-6-18","574.25","549.00","575.00","547.00","105.22K","4.60%"
"2025-6-20","567.75","573.00","578.25","565.50","49.12K","-1.13%"
"2025-6-23","552.75","567.00","570.00","549.50","44.22K","-2.64%"
"2025-6-24","535.75","552.00","553.00","535.00","36.91K","-3.08%"
"2025-6-25","528.25","535.00","537.00","526.50","18.24K","-1.40%"
"2025-6-26","521.00","528.25","531.50","520.50","24.54K","-1.37%"
"2025-6-27","524.75","521.00","529.50","520.50","12.68K","0.72%"
"2025-6-30","528.75","530.00","531.75","523.50","1.97K","0.76%"
"2025-7-1","537.25","527.00","540.75","526.50","0.45K","1.61%"
"2025-7-2","556.00","546.00","553.75","544.75","0.06K","3.49%"
"2025-7-3","547.75","558.00","558.00","556.50","0.13K","-1.48%"
"2025-7-7","539.75","538.50","541.75","538.00","0.05K","-1.46%"
"2025-7-8","543.00","547.00","547.00","547.00","0.00K","0.60%"
"2025-7-9","542.75","545.00","545.00","543.00","0.04K","-0.05%"
"2025-7-10","550.25","542.75","550.50","542.75","0.04K","1.38%"
"2025-7-11","540.75","548.50","548.50","546.00","0.02K","-1.73%"
"2025-7-14","534.00","534.00","534.00","534.00","0.01K","-1.25%"
"2025-7-15","538.00","541.50","545.25","535.50","56.17K","0.75%"
"2025-7-16","541.25","538.25","543.50","533.50","59.09K","0.60%"
"2025-7-17","533.50","541.00","542.75","532.00","55.43K","-1.43%"
"2025-7-18","546.25","533.50","550.25","533.00","82.55K","2.39%"
"2025-7-21","542.25","546.00","549.50","541.00","43.97K","-0.73%"
"2025-7-22","549.50","541.75","552.75","536.75","62.60K","1.34%"
"2025-7-23","540.50","548.25","552.25","540.00","49.14K","-1.64%"
"2025-7-24","541.50","540.75","546.00","535.00","56.77K","0.19%"
"2025-7-25","538.25","541.00","544.00","534.00","37.48K","-0.60%"
"2025-7-28","538.50","536.50","540.00","532.25","45.18K","0.05%"
"2025-7-29","529.75","538.25","539.00","526.00","80.22K","-1.62%"
"2025-7-30","523.75","529.75","532.00","523.25","64.99K","-1.13%"
"2025-7-31","523.25","523.25","525.75","516.75","77.08K","-0.10%"
"2025-8-1","516.75","523.00","526.00","516.25","62.48K","-1.24%"
"2025-8-4","516.75","517.50","523.00","513.00","71.05K","0.00%"
"2025-8-5","508.25","516.75","517.50","507.00","67.61K","-1.64%"
"2025-8-6","508.50","508.25","509.50","504.00","65.19K","0.05%"
"2025-8-7","518.25","508.50","520.00","508.50","81.83K","1.92%"
"2025-8-8","514.50","518.00","521.75","513.75","78.25K","-0.72%"
"2025-8-11","515.00","516.50","523.25","513.25","87.30K","0.10%"
"2025-8-12","505.00","514.25","515.00","503.25","116.43K","-1.94%"
"2025-8-13","507.25","505.00","510.75","502.25","78.66K","0.45%"
"2025-8-14","503.50","506.25","508.75","500.75","71.52K","-0.74%"
"2025-8-15","506.50","504.00","508.25","502.25","59.56K","0.60%"
"2025-8-18","502.75","506.25","508.75","500.75","64.95K","-0.74%"
"2025-8-19","498.50","502.50","502.50","497.50","45.63K","-0.85%"
"2025-8-20","505.50","498.00","508.00","494.50","53.68K","1.40%"
"2025-8-21","507.00","506.00","511.50","502.00","49.81K","0.30%"
"2025-8-22","504.75","506.25","509.75","503.50","36.80K","-0.44%"
"2025-8-25","506.75","504.75","512.25","504.25","31.67K","0.40%"
"2025-8-26","509.50","506.50","512.00","504.00","32.26K","0.54%"
"2025-8-27","502.25","508.25","510.25","500.75","37.49K","-1.42%"
"2025-8-28","510.25","502.00","511.00","499.00","23.38K","1.59%"
"2025-8-29","518.00","510.00","518.25","508.75","1.32K","1.52%"
"2025-9-2","513.00","513.75","513.75","508.50","0.40K","-0.97%"
"2025-9-3","504.00","511.00","511.00","504.00","0.31K","-1.75%"
"2025-9-4","502.25","504.00","504.00","495.25","0.05K","-0.35%"
"2025-9-5","501.00","506.50","506.50","506.00","0.01K","-0.25%"
"2025-9-8","505.50","503.25","503.25","502.00","0.01K","0.90%"
"2025-9-9","500.75","503.75","506.75","503.00","0.03K","-0.94%"
"2025-9-10","495.00","498.00","498.00","498.00","0.02K","-1.15%"
"2025-9-11","503.00","501.75","501.75","496.25","0.00K","1.62%"
"2025-9-12","503.00","503.00","503.00","503.00","0.00K","0.00%"
"2025-9-15","525.00","522.75","529.25","520.25","55.50K","4.37%"
"2025-9-16","534.00","525.00","534.50","524.00","46.74K","1.71%"
"2025-9-17","528.25","533.50","535.75","526.00","49.32K","-1.08%"
"2025-9-18","524.25","528.25","532.25","523.00","39.93K","-0.76%"
"2025-9-19","522.50","525.00","526.75","520.25","45.05K","-0.33%"
"2025-9-22","510.75","522.25","523.00","508.50","86.79K","-2.25%"
"2025-9-23","520.50","511.00","521.00","507.25","71.97K","1.91%"
"2025-9-24","519.50","520.50","524.50","519.00","53.33K","-0.19%"
"2025-9-25","527.00","520.50","527.50","518.25","56.45K","1.44%"
"2025-9-26","519.75","526.25","527.75","518.75","52.73K","-1.38%"
"2025-9-29","519.50","519.00","522.50","516.75","44.89K","-0.05%"
"2025-9-30","508.00","519.50","519.75","506.75","85.75K","-2.21%"
"2025-10-1","509.25","508.00","510.25","502.00","82.92K","0.25%"
"2025-10-2","514.75","509.00","516.00","508.25","57.22K","1.08%"
"2025-10-3","515.25","514.00","518.50","512.75","47.46K","0.10%"
"2025-10-6","512.75","515.25","518.25","512.00","49.99K","-0.49%"
"2025-10-7","506.75","513.00","514.25","505.75","53.56K","-1.17%"
"2025-10-8","507.25","507.00","508.75","503.75","44.07K","0.10%"
"2025-10-9","506.50","508.00","513.50","506.50","79.09K","-0.15%"
"2025-10-10","498.50","508.50","509.50","496.75","63.51K","-1.58%"
"2025-10-13","496.75","499.25","501.75","494.50","","-0.35%"
"2025-10-14","500.25","498.50","501.75","492.25","65.74K","0.70%"
"2025-10-15","498.75","501.00","501.25","494.75","57.00K","-0.30%"
"2025-10-16","502.50","500.00","503.75","495.25","53.29K","0.75%"
"2025-10-17","503.75","502.25","505.00","500.25","38.18K","0.25%"
"2025-10-20","504.75","505.00","507.25","502.00","37.58K","0.20%"
"2025-10-21","500.25","504.75","506.25","498.00","41.04K","-0.89%"
"2025-10-22","503.75","501.75","505.50","498.25","45.47K","0.70%"
"2025-10-23","513.00","504.75","513.50","502.50","58.19K","1.84%"
"2025-10-24","512.50","512.00","515.50","509.75","59.01K","-0.10%"
"2025-10-27","526.00","517.00","530.50","516.75","109.47K","2.63%"
"2025-10-28","529.00","524.00","535.00","524.00","105.30K","0.57%"
"2025-10-29","532.25","528.50","533.75","526.75","90.09K","0.61%"
"2025-10-30","524.25","533.25","535.50","520.25","101.55K","-1.50%"
"2025-10-31","534.00","524.25","534.25","517.25","111.38K","1.86%"
"2025-11-3","543.50","534.00","545.00","531.25","145.87K","1.78%"
"2025-11-4","550.25","542.75","550.50","539.75","116.42K","1.24%"
"2025-11-5","554.75","549.50","555.00","546.25","72.20K","0.82%"
"2025-11-6","535.50","552.75","554.50","534.50","119.14K","-3.47%"
"2025-11-7","527.75","535.50","537.50","526.25","127.66K","-1.45%"
"2025-11-10","535.75","528.00","537.25","527.50","92.41K","1.52%"
"2025-11-11","536.00","535.75","539.00","531.25","80.36K","0.05%"
"2025-11-12","536.00","536.00","536.75","527.50","95.69K","0.00%"
"2025-11-13","535.75","536.25","539.25","530.75","92.76K","-0.05%"
"2025-11-14","527.25","535.75","544.50","524.50","85.22K","-1.59%"
"2025-11-17","544.25","526.75","545.75","525.75","64.25K","3.22%"
"2025-11-18","546.50","544.50","549.75","540.50","34.47K","0.41%"
"2025-11-19","536.75","546.00","550.50","535.00","37.98K","-1.78%"
"2025-11-20","527.00","537.00","543.25","526.00","41.60K","-1.82%"
"2025-11-21","527.00","528.25","532.50","522.75","32.62K","0.00%"
"2025-11-24","522.25","528.50","529.00","519.50","26.12K","-0.90%"
"2025-11-25","527.25","522.50","528.25","520.25","26.21K","0.96%"
"2025-11-26","529.00","526.75","533.75","523.75","18.03K","0.33%"
"2025-11-28","531.00","529.50","532.25","527.25","1.20K","0.38%"
"2025-12-1","530.25","535.00","535.00","527.50","0.43K","-0.14%"
"2025-12-2","537.75","536.00","536.00","536.00","0.18K","1.41%"
"2025-12-3","537.75","542.25","542.25","536.50","0.14K","0.00%"
"2025-12-4","541.00","533.00","541.75","532.50","0.07K","0.60%"
"2025-12-5","537.50","539.00","539.00","537.00","0.06K","-0.65%"
"2025-12-8","536.00","536.00","541.25","536.00","0.03K","-0.28%"
"2025-12-9","536.25","535.50","535.50","535.00","0.01K","0.05%"
"2025-12-10","531.25","526.50","530.25","526.50","0.03K","-0.93%"
"2025-12-11","534.50","534.50","534.50","534.50","0.01K","0.61%"
"2025-12-12","534.50","534.50","534.50","534.50","0.00K","0.00%"
"2025-12-15","520.75","529.50","529.50","519.50","79.49K","-2.57%"
"2025-12-16","509.50","521.00","522.25","507.50","116.62K","-2.16%"
"2025-12-17","506.25","510.75","511.50","504.00","93.08K","-0.64%"
"2025-12-18","507.75","507.75","510.75","505.50","82.03K","0.30%"
"2025-12-19","509.75","507.75","511.25","505.50","58.22K","0.39%"
"2025-12-22","515.50","511.00","518.25","510.00","43.61K","1.13%"
"2025-12-23","517.00","514.25","518.75","513.75","41.46K","0.29%"
"2025-12-24","521.75","518.50","525.00","518.00","33.00K","0.92%"
"2025-12-26","519.00","522.50","524.50","517.00","38.02K","-0.53%"
"2025-12-29","513.00","518.00","521.00","512.00","43.20K","-1.16%"
"2025-12-30","510.75","512.75","515.50","510.00","36.30K","-0.44%"
"2025-12-31","507.00","510.25","512.00","506.00","40.23K","-0.73%"
