"日期","收盘","开盘","高","低","交易量","涨跌幅"
"2023-4-11","101.88","102.17","102.19","101.69","7.76K","-0.36%"
"2023-4-12","101.17","101.79","101.83","101.11","15.77K","-0.70%"
"2023-4-13","100.70","101.17","101.29","100.53","15.17K","-0.47%"
"2023-4-14","101.25","100.67","101.43","100.42","19.61K","0.54%"
"2023-4-16","101.38","101.29","101.38","101.26","0.17K","0.13%"
"2023-4-17","101.80","101.29","101.93","101.22","12.81K","0.42%"
"2023-4-18","101.45","101.83","101.86","101.33","10.91K","-0.34%"
"2023-4-19","101.67","101.43","101.94","101.36","11.48K","0.22%"
"2023-4-20","101.57","101.69","101.85","101.35","10.87K","-0.10%"
"2023-4-21","101.55","101.52","101.86","101.37","10.51K","-0.01%"
"2023-4-23","101.42","101.45","101.46","101.39","0.15K","-0.13%"
"2023-4-24","101.07","101.45","101.64","101.06","11.95K","-0.34%"
"2023-4-25","101.59","101.00","101.68","100.93","12.84K","0.51%"
"2023-4-26","101.21","101.57","101.63","100.74","16.27K","-0.38%"
"2023-4-27","101.25","101.16","101.56","100.93","11.33K","0.05%"
"2023-4-28","101.40","101.21","102.04","101.17","19.70K","0.15%"
"2023-4-30","101.49","101.40","101.50","101.40","0.21K","0.09%"
"2023-5-1","101.92","101.40","101.96","101.39","14.67K","0.42%"
"2023-5-2","101.72","101.93","102.18","101.64","16.72K","-0.19%"
"2023-5-3","101.11","101.65","101.70","100.83","17.19K","-0.60%"
"2023-5-4","101.18","101.03","101.42","100.52","21.79K","0.07%"
"2023-5-5","101.00","101.14","101.56","100.90","13.39K","-0.18%"
"2023-5-7","101.11","101.05","101.12","101.05","0.34K","0.11%"
"2023-5-8","101.15","101.04","101.20","100.82","7.55K","0.04%"
"2023-5-9","101.40","101.21","101.64","101.15","10.44K","0.24%"
"2023-5-10","101.27","101.42","101.61","101.00","13.69K","-0.13%"
"2023-5-11","101.87","101.22","101.97","101.11","16.11K","0.60%"
"2023-5-12","102.51","101.90","102.54","101.75","16.12K","0.62%"
"2023-5-14","102.53","102.52","102.57","102.52","0.35K","0.02%"
"2023-5-15","102.27","102.51","102.58","102.19","12.27K","-0.25%"
"2023-5-16","102.40","102.28","102.54","102.04","10.19K","0.13%"
"2023-5-17","102.73","102.44","102.96","102.38","9.98K","0.31%"
"2023-5-18","103.46","102.74","103.49","102.65","13.98K","0.71%"
"2023-5-19","103.08","103.39","103.49","102.87","18.44K","-0.36%"
"2023-5-21","102.96","103.02","103.06","102.92","0.46K","-0.12%"
"2023-5-22","103.08","103.02","103.25","102.85","9.76K","0.12%"
"2023-5-23","103.39","103.16","103.54","103.06","14.06K","0.30%"
"2023-5-24","103.80","103.44","103.83","103.26","15.31K","0.40%"
"2023-5-25","104.18","103.78","104.25","103.78","15.07K","0.36%"
"2023-5-26","104.14","104.17","104.34","103.71","15.66K","-0.04%"
"2023-5-28","104.20","104.18","104.21","104.14","0.53K","0.06%"
"2023-5-29","104.14","104.18","104.23","103.97","5.27K","-0.06%"
"2023-5-30","104.08","104.23","104.44","103.79","11.54K","-0.06%"
"2023-5-31","104.25","103.99","104.61","103.93","16.96K","0.16%"
"2023-6-1","103.50","104.11","104.44","103.43","16.36K","-0.71%"
"2023-6-2","103.95","103.49","104.04","103.32","12.82K","0.43%"
"2023-6-4","104.10","104.00","104.12","104.00","0.37K","0.14%"
"2023-6-5","103.94","103.97","104.36","103.87","12.97K","-0.16%"
"2023-6-6","104.07","103.95","104.32","103.75","10.57K","0.13%"
"2023-6-7","104.06","104.04","104.25","103.57","12.57K","-0.02%"
"2023-6-8","103.32","104.00","104.04","103.27","12.49K","-0.71%"
"2023-6-9","103.53","103.30","103.58","103.28","11.96K","0.21%"
"2023-6-11","103.53","103.54","103.57","103.51","0.24K","-0.01%"
"2023-6-12","103.63","103.54","103.74","103.23","13.91K","0.10%"
"2023-6-13","103.32","103.57","103.61","103.03","20.14K","-0.30%"
"2023-6-14","102.92","103.28","103.39","102.64","19.73K","-0.39%"
"2023-6-15","102.11","102.92","103.36","102.09","10.20K","-0.79%"
"2023-6-16","102.26","102.11","102.25","102.05","2.37K","0.15%"
"2023-6-18","101.89","101.88","101.90","101.85","0.07K","-0.36%"
"2023-6-19","101.84","101.88","102.14","101.85","4.53K","-0.05%"
"2023-6-20","102.13","102.07","102.38","101.92","13.52K","0.28%"
"2023-6-21","101.68","102.09","102.31","101.62","12.80K","-0.44%"
"2023-6-22","101.99","101.67","102.08","101.49","13.60K","0.31%"
"2023-6-23","102.54","102.00","102.79","101.99","13.13K","0.54%"
"2023-6-25","102.40","102.51","102.51","102.40","0.30K","-0.13%"
"2023-6-26","102.33","102.51","102.51","102.25","8.36K","-0.07%"
"2023-6-27","102.13","102.39","102.44","101.96","10.82K","-0.20%"
"2023-6-28","102.55","102.15","102.82","102.12","13.32K","0.41%"
"2023-6-29","103.01","102.63","103.11","102.46","13.45K","0.45%"
"2023-6-30","102.59","103.03","103.23","102.43","12.82K","-0.41%"
"2023-7-2","102.61","102.63","102.63","102.57","0.45K","0.03%"
"2023-7-3","102.65","102.64","102.96","102.42","9.27K","0.04%"
"2023-7-4","102.65","102.63","102.76","102.55","4.46K","0.00%"
"2023-7-5","103.04","102.73","103.06","102.63","11.66K","0.37%"
"2023-7-6","102.87","103.03","103.28","102.61","21.21K","-0.16%"
"2023-7-7","101.95","102.79","102.88","101.91","19.42K","-0.89%"
"2023-7-9","101.99","101.97","102.01","101.94","0.43K","0.03%"
"2023-7-10","101.64","101.97","102.24","101.61","13.11K","-0.34%"
"2023-7-11","101.40","101.61","101.65","101.32","11.73K","-0.24%"
"2023-7-12","100.19","101.29","101.29","100.18","21.38K","-1.19%"
"2023-7-13","99.46","100.21","100.29","99.43","13.36K","-0.74%"
"2023-7-14","99.61","99.46","99.71","99.26","17.93K","0.15%"
"2023-7-16","99.65","99.67","99.70","99.63","0.29K","0.05%"
"2023-7-17","99.53","99.67","99.86","99.45","14.61K","-0.12%"
"2023-7-18","99.63","99.60","99.79","99.22","19.20K","0.10%"
"2023-7-19","99.99","99.65","100.25","99.61","13.47K","0.36%"
"2023-7-20","100.60","99.96","100.68","99.75","15.36K","0.61%"
"2023-7-21","100.80","100.50","100.93","100.45","13.83K","0.20%"
"2023-7-23","100.83","100.81","100.83","100.79","0.31K","0.03%"
"2023-7-24","101.08","100.71","101.16","100.63","14.30K","0.25%"
"2023-7-25","101.10","101.15","101.39","100.93","10.85K","0.01%"
"2023-7-26","100.64","101.06","101.19","100.60","18.45K","-0.46%"
"2023-7-27","101.54","100.85","101.61","100.32","24.61K","0.90%"
"2023-7-28","101.40","101.48","101.82","101.10","19.39K","-0.14%"
"2023-7-30","101.38","101.46","101.47","101.36","0.28K","-0.02%"
"2023-7-31","101.63","101.46","101.67","101.29","12.46K","0.24%"
"2023-8-1","102.08","101.66","102.22","101.62","14.73K","0.45%"
"2023-8-2","102.39","101.82","102.58","101.79","12.80K","0.30%"
"2023-8-3","102.35","102.42","102.65","102.18","15.14K","-0.04%"
"2023-8-4","101.84","102.29","102.45","101.55","18.99K","-0.50%"
"2023-8-6","101.88","101.84","101.89","101.82","0.45K","0.04%"
"2023-8-7","101.86","101.84","102.19","101.77","8.18K","-0.01%"
"2023-8-8","102.34","101.89","102.63","101.89","11.41K","0.47%"
"2023-8-9","102.31","102.35","102.40","102.12","8.12K","-0.03%"
"2023-8-10","102.37","102.33","102.50","101.60","17.71K","0.05%"
"2023-8-11","102.69","102.49","102.76","102.26","17.97K","0.31%"
"2023-8-13","102.74","102.73","102.77","102.69","0.34K","0.05%"
"2023-8-14","103.06","102.71","103.32","102.63","16.47K","0.31%"
"2023-8-15","103.10","103.00","103.16","102.68","18.64K","0.04%"
"2023-8-16","103.32","103.10","103.41","102.82","14.04K","0.22%"
"2023-8-17","103.47","103.36","103.50","102.94","16.79K","0.15%"
"2023-8-18","103.28","103.31","103.57","103.13","12.52K","-0.19%"
"2023-8-20","103.31","103.26","103.33","103.26","0.15K","0.03%"
"2023-8-21","103.21","103.27","103.41","103.05","12.44K","-0.10%"
"2023-8-22","103.47","103.22","103.63","102.93","16.28K","0.26%"
"2023-8-23","103.33","103.51","103.90","103.21","19.58K","-0.14%"
"2023-8-24","103.92","103.28","103.96","103.19","16.06K","0.57%"
"2023-8-25","104.01","104.01","104.39","103.68","20.83K","0.09%"
"2023-8-27","104.11","104.14","104.15","104.09","0.18K","0.09%"
"2023-8-28","103.99","104.15","104.15","103.93","9.95K","-0.11%"
"2023-8-29","103.47","103.90","104.29","103.31","18.40K","-0.50%"
"2023-8-30","103.09","103.48","103.64","102.86","18.83K","-0.37%"
"2023-8-31","103.59","103.08","103.69","102.96","17.59K","0.48%"
"2023-9-1","104.19","103.58","104.25","103.21","19.16K","0.58%"
"2023-9-3","104.20","104.24","104.24","104.19","0.16K","0.01%"
"2023-9-4","104.19","104.20","104.25","103.98","4.23K","-0.01%"
"2023-9-5","104.76","104.10","104.86","104.07","15.42K","0.55%"
"2023-9-6","104.82","104.72","105.01","104.55","12.58K","0.06%"
"2023-9-7","105.03","104.83","105.13","104.79","15.07K","0.20%"
"2023-9-8","105.07","105.02","105.07","104.63","21.73K","0.04%"
"2023-9-10","104.81","104.82","104.90","104.79","0.81K","-0.24%"
"2023-9-11","104.54","104.84","104.90","104.39","17.46K","-0.26%"
"2023-9-12","104.69","104.56","104.90","104.40","16.20K","0.14%"
"2023-9-13","104.75","104.58","105.00","104.50","24.40K","0.06%"
"2023-9-14","105.39","104.75","105.43","104.57","24.24K","0.62%"
"2023-9-15","105.32","105.40","105.42","105.08","9.74K","-0.07%"
"2023-9-18","105.29","105.26","105.30","105.20","0.12K","-0.03%"
"2023-9-19","104.83","104.76","104.89","104.46","10.31K","-0.44%"
"2023-9-20","104.79","104.79","105.13","104.35","15.43K","-0.04%"
"2023-9-21","105.04","105.13","105.44","104.96","16.09K","0.24%"
"2023-9-22","105.26","105.08","105.46","105.00","13.22K","0.21%"
"2023-9-24","105.27","105.26","105.28","105.22","0.20K","0.01%"
"2023-9-25","105.69","105.26","105.79","105.20","12.61K","0.40%"
"2023-9-26","105.93","105.64","105.96","105.56","11.63K","0.23%"
"2023-9-27","106.37","105.91","106.54","105.87","18.68K","0.41%"
"2023-9-28","105.93","106.39","106.47","105.74","19.73K","-0.41%"
"2023-9-29","105.82","105.88","105.94","105.33","25.04K","-0.11%"
"2023-10-1","105.95","105.96","106.01","105.86","0.62K","0.13%"
"2023-10-2","106.61","105.88","106.74","105.75","18.68K","0.62%"
"2023-10-3","106.72","106.71","107.05","106.51","21.66K","0.11%"
"2023-10-4","106.53","106.81","106.97","106.25","16.09K","-0.18%"
"2023-10-5","106.07","106.53","106.61","106.05","16.18K","-0.44%"
"2023-10-6","105.78","106.10","106.71","105.68","22.17K","-0.26%"
"2023-10-8","105.97","106.06","106.11","105.96","1.07K","0.18%"
"2023-10-9","105.81","106.00","106.34","105.76","14.45K","-0.15%"
"2023-10-10","105.56","105.71","105.99","105.41","14.80K","-0.24%"
"2023-10-11","105.57","105.50","105.76","105.31","15.34K","0.01%"
"2023-10-12","106.37","105.44","106.38","105.29","15.23K","0.76%"
"2023-10-13","106.43","106.29","106.57","106.06","13.28K","0.06%"
"2023-10-15","106.33","106.40","106.42","106.27","1.97K","-0.09%"
"2023-10-16","106.03","106.40","106.42","105.97","14.01K","-0.28%"
"2023-10-17","106.05","106.04","106.32","105.81","16.45K","0.01%"
"2023-10-18","106.35","106.02","106.43","105.81","13.44K","0.29%"
"2023-10-19","106.05","106.37","106.49","105.75","17.78K","-0.29%"
"2023-10-20","105.99","106.03","106.23","105.89","10.75K","-0.05%"
"2023-10-22","106.00","105.99","106.02","105.99","0.18K","0.01%"
"2023-10-23","105.33","105.99","106.15","105.32","15.88K","-0.63%"
"2023-10-24","106.08","105.39","106.14","105.15","19.12K","0.71%"
"2023-10-25","106.35","106.05","106.39","105.96","11.87K","0.26%"
"2023-10-26","106.42","106.40","106.78","106.36","16.60K","0.07%"
"2023-10-27","106.38","106.42","106.63","106.14","15.80K","-0.04%"
"2023-10-29","106.42","106.38","106.46","106.38","0.29K","0.04%"
"2023-10-30","105.93","106.38","106.53","105.88","13.06K","-0.46%"
"2023-10-31","106.49","106.00","106.69","105.72","18.45K","0.53%"
"2023-11-1","106.71","106.53","106.99","106.45","21.85K","0.21%"
"2023-11-2","105.98","106.33","106.33","105.65","16.20K","-0.69%"
"2023-11-3","104.86","106.04","106.07","104.78","26.33K","-1.05%"
"2023-11-5","104.91","104.94","104.97","104.90","0.33K","0.05%"
"2023-11-6","105.05","104.92","105.12","104.69","13.61K","0.13%"
"2023-11-7","105.37","105.13","105.61","105.13","14.56K","0.31%"
"2023-11-8","105.45","105.44","105.71","105.29","11.93K","0.07%"
"2023-11-9","105.78","105.43","105.83","105.24","16.14K","0.31%"
"2023-11-10","105.72","105.76","105.96","105.60","10.68K","-0.05%"
"2023-11-12","105.65","105.64","105.66","105.63","0.16K","-0.07%"
"2023-11-13","105.50","105.64","105.82","105.44","10.16K","-0.14%"
"2023-11-14","103.91","105.54","105.76","103.84","31.00K","-1.51%"
"2023-11-15","104.26","104.04","104.37","103.81","20.71K","0.34%"
"2023-11-16","104.23","104.22","104.44","103.88","15.83K","-0.03%"
"2023-11-17","103.79","104.25","104.43","103.68","15.85K","-0.42%"
"2023-11-19","103.79","103.75","103.79","103.73","0.08K","-0.01%"
"2023-11-20","103.32","103.71","103.86","103.25","14.12K","-0.45%"
"2023-11-21","103.45","103.31","103.60","103.07","15.21K","0.13%"
"2023-11-22","103.82","103.43","104.11","103.38","18.38K","0.36%"
"2023-11-23","103.82","103.74","103.78","103.43","6.69K","0.00%"
"2023-11-24","103.30","103.63","103.75","103.25","9.24K","-0.50%"
"2023-11-26","103.35","103.33","103.36","103.31","0.12K","0.04%"
"2023-11-27","103.11","103.32","103.44","103.06","11.78K","-0.23%"
"2023-11-28","102.65","103.04","103.22","102.51","17.21K","-0.44%"
"2023-11-29","102.68","102.50","102.93","102.38","16.04K","0.03%"
"2023-11-30","103.43","102.66","103.52","102.65","18.87K","0.73%"
"2023-12-1","103.20","103.29","103.67","103.05","16.31K","-0.22%"
"2023-12-3","103.04","103.08","103.09","102.98","0.60K","-0.15%"
"2023-12-4","103.65","103.11","103.80","102.98","15.89K","0.58%"
"2023-12-5","104.00","103.53","104.04","103.50","15.73K","0.34%"
"2023-12-6","104.11","103.89","104.19","103.82","10.10K","0.11%"
"2023-12-7","103.50","104.11","104.17","103.21","19.23K","-0.58%"
"2023-12-8","103.98","103.50","104.26","103.41","17.52K","0.46%"
"2023-12-10","103.95","103.97","103.97","103.92","0.12K","-0.03%"
"2023-12-11","104.06","103.96","104.24","103.90","12.76K","0.11%"
"2023-12-12","103.84","104.00","104.07","103.44","12.44K","-0.22%"
"2023-12-13","102.85","103.79","104.01","102.74","26.93K","-0.95%"
"2023-12-14","101.94","102.74","102.79","101.76","19.30K","-0.88%"
"2023-12-15","102.55","102.04","102.64","101.85","7.59K","0.60%"
"2023-12-18","102.54","102.55","102.55","102.55","0.01K","-0.01%"
"2023-12-19","101.80","102.11","102.26","101.68","11.34K","-0.72%"
"2023-12-20","102.04","101.82","102.17","101.79","9.51K","0.24%"
"2023-12-21","101.48","101.99","102.10","101.38","10.66K","-0.55%"
"2023-12-22","101.34","101.43","101.54","101.07","8.93K","-0.14%"
"2023-12-26","101.10","101.31","101.41","101.10","5.10K","-0.23%"
"2023-12-27","100.65","101.18","101.21","100.50","9.39K","-0.45%"
"2023-12-28","100.91","100.57","100.99","100.32","12.28K","0.26%"
"2023-12-29","101.03","100.86","101.11","100.75","12.08K","0.11%"
"2024-1-2","101.89","101.07","101.94","101.03","14.74K","0.85%"
"2024-1-3","102.19","101.85","102.42","101.77","11.86K","0.30%"
"2024-1-4","102.14","102.17","102.25","101.86","10.80K","-0.06%"
"2024-1-5","102.13","102.11","102.83","101.61","18.72K","-0.01%"
"2024-1-7","102.17","102.13","102.24","102.13","0.17K","0.04%"
"2024-1-8","101.93","102.17","102.34","101.79","11.74K","-0.24%"
"2024-1-9","102.28","101.93","102.39","101.83","12.11K","0.35%"
"2024-1-10","102.08","102.23","102.36","102.06","9.35K","-0.20%"
"2024-1-11","102.02","102.04","102.51","101.78","18.69K","-0.05%"
"2024-1-12","102.15","102.04","102.32","101.82","15.34K","0.12%"
"2024-1-14","102.25","102.20","102.25","102.18","0.14K","0.09%"
"2024-1-15","102.15","102.21","102.41","102.06","5.42K","-0.09%"
"2024-1-16","103.11","102.56","103.18","102.50","21.05K","0.94%"
"2024-1-17","103.21","103.07","103.45","103.03","14.75K","0.09%"
"2024-1-18","103.31","103.07","103.40","102.93","12.41K","0.10%"
"2024-1-19","103.07","103.14","103.32","103.01","9.61K","-0.24%"
"2024-1-21","103.07","103.04","103.07","103.01","0.10K","0.00%"
"2024-1-22","103.12","103.04","103.16","102.90","8.96K","0.05%"
"2024-1-23","103.40","103.14","103.61","102.78","13.81K","0.28%"
"2024-1-24","103.04","103.31","103.34","102.56","20.41K","-0.35%"
"2024-1-25","103.37","103.14","103.49","102.92","15.26K","0.32%"
"2024-1-26","103.23","103.35","103.54","102.93","14.22K","-0.13%"
"2024-1-28","103.36","103.30","103.36","103.30","0.52K","0.13%"
"2024-1-29","103.42","103.31","103.64","103.21","12.27K","0.05%"
"2024-1-30","103.21","103.18","103.43","102.97","9.41K","-0.20%"
"2024-1-31","103.09","103.25","103.57","102.75","25.38K","-0.12%"
"2024-2-1","102.87","103.38","103.65","102.84","23.80K","-0.21%"
"2024-2-2","103.78","102.89","103.89","102.74","31.48K","0.88%"
"2024-2-4","103.90","103.89","104.00","103.87","0.46K","0.11%"
"2024-2-5","104.32","103.91","104.46","103.84","20.76K","0.40%"
"2024-2-6","104.07","104.29","104.45","104.00","15.24K","-0.24%"
"2024-2-7","103.92","104.00","104.03","103.81","11.26K","-0.15%"
"2024-2-8","104.04","103.89","104.30","103.83","11.24K","0.12%"
"2024-2-9","103.99","104.04","104.14","103.83","9.46K","-0.04%"
"2024-2-11","103.88","103.97","103.97","103.88","0.19K","-0.11%"
"2024-2-12","104.05","103.97","104.15","103.76","9.48K","0.16%"
"2024-2-13","104.85","104.02","104.86","103.36","22.57K","0.77%"
"2024-2-14","104.61","104.75","104.88","104.54","12.32K","-0.23%"
"2024-2-15","104.20","104.56","104.63","104.08","14.85K","-0.39%"
"2024-2-16","104.18","104.24","104.58","104.07","13.55K","-0.02%"
"2024-2-18","104.12","104.17","104.17","104.12","0.16K","-0.06%"
"2024-2-19","104.18","104.17","104.28","104.04","4.98K","0.06%"
"2024-2-20","103.98","104.25","104.32","103.69","15.48K","-0.20%"
"2024-2-21","103.91","103.95","104.13","103.85","8.82K","-0.06%"
"2024-2-22","103.88","103.85","104.06","103.11","15.40K","-0.04%"
"2024-2-23","103.86","103.89","103.97","103.69","8.63K","-0.02%"
"2024-2-25","103.90","103.89","103.91","103.86","0.04K","0.04%"
"2024-2-26","103.75","103.89","103.95","103.63","9.87K","-0.15%"
"2024-2-27","103.76","103.71","103.86","103.54","9.01K","0.01%"
"2024-2-28","103.90","103.75","104.17","103.75","12.25K","0.14%"
"2024-2-29","104.10","103.89","104.14","103.60","18.00K","0.19%"
"2024-3-1","103.80","104.06","104.24","103.78","16.88K","-0.29%"
"2024-3-3","103.81","103.79","103.82","103.79","0.11K","0.01%"
"2024-3-4","103.78","103.79","103.92","103.68","11.54K","-0.03%"
"2024-3-5","103.75","103.78","103.90","103.52","13.60K","-0.02%"
"2024-3-6","103.32","103.79","103.85","103.15","20.16K","-0.42%"
"2024-3-7","102.77","103.25","103.32","102.76","19.52K","-0.53%"
"2024-3-8","102.69","102.74","102.86","102.30","20.51K","-0.08%"
"2024-3-10","102.65","102.71","102.75","102.65","0.37K","-0.03%"
"2024-3-11","102.85","102.71","102.92","102.61","19.04K","0.19%"
"2024-3-12","102.93","102.77","103.32","102.70","15.46K","0.08%"
"2024-3-13","102.77","102.92","103.00","102.64","18.10K","-0.16%"
"2024-3-14","103.34","102.75","103.39","102.72","18.03K","0.56%"
"2024-3-15","103.41","103.37","103.48","103.30","4.70K","0.07%"
"2024-3-18","103.46","103.46","103.47","103.38","0.01K","0.05%"
"2024-3-19","103.48","103.22","103.71","103.21","12.88K","0.02%"
"2024-3-20","103.05","103.53","103.81","103.03","21.29K","-0.42%"
"2024-3-21","103.67","102.92","103.74","102.83","21.30K","0.60%"
"2024-3-22","104.18","103.67","104.20","103.61","19.17K","0.49%"
"2024-3-24","104.14","104.17","104.17","104.09","0.54K","-0.04%"
"2024-3-25","103.93","104.17","104.19","103.84","15.04K","-0.19%"
"2024-3-26","103.99","103.93","104.03","103.71","8.55K","0.05%"
"2024-3-27","104.06","104.00","104.17","103.92","11.29K","0.07%"
"2024-3-28","104.27","104.14","104.45","104.03","13.70K","0.20%"
"2024-3-31","104.20","104.30","104.30","104.15","0.61K","-0.07%"
"2024-4-1","104.76","104.25","104.81","104.14","15.08K","0.54%"
"2024-4-2","104.56","104.74","104.84","104.42","14.86K","-0.19%"
"2024-4-3","104.00","104.53","104.59","103.97","13.46K","-0.54%"
"2024-4-4","103.89","103.98","104.03","103.68","15.52K","-0.10%"
"2024-4-5","104.07","104.00","104.46","103.91","18.00K","0.17%"
"2024-4-7","104.15","104.06","104.17","104.06","0.47K","0.08%"
"2024-4-8","103.90","104.06","104.21","103.86","14.70K","-0.24%"
"2024-4-9","103.92","103.87","103.97","103.64","9.44K","0.02%"
"2024-4-10","105.03","103.89","105.08","103.79","22.29K","1.07%"
"2024-4-11","105.06","105.01","105.31","104.82","18.47K","0.03%"
"2024-4-12","105.83","105.07","105.90","105.03","15.71K","0.73%"
"2024-4-14","105.75","105.85","105.85","105.71","0.39K","-0.07%"
"2024-4-15","106.00","105.83","106.04","105.64","12.78K","0.23%"
"2024-4-16","106.07","105.99","106.32","105.87","16.57K","0.06%"
"2024-4-17","105.76","106.16","106.25","105.68","15.88K","-0.28%"
"2024-4-18","105.98","105.79","106.01","105.57","13.62K","0.21%"
"2024-4-19","105.98","106.00","106.18","105.67","16.55K","0.00%"
"2024-4-21","105.93","105.89","105.99","105.89","0.24K","-0.05%"
"2024-4-22","105.91","105.89","106.24","105.82","13.35K","-0.02%"
"2024-4-23","105.50","105.96","106.07","105.44","17.74K","-0.39%"
"2024-4-24","105.70","105.52","105.79","105.43","8.18K","0.18%"
"2024-4-25","105.45","105.68","105.87","105.33","14.87K","-0.24%"
"2024-4-26","105.80","105.46","106.06","105.27","19.70K","0.33%"
"2024-4-28","105.83","105.88","105.91","105.83","0.14K","0.03%"
"2024-4-29","105.45","105.88","106.00","105.33","26.82K","-0.37%"
"2024-4-30","106.10","105.56","106.21","105.54","17.35K","0.62%"
"2024-5-1","105.63","106.21","106.38","105.32","30.65K","-0.44%"
"2024-5-2","105.18","105.59","105.79","105.17","18.59K","-0.43%"
"2024-5-3","104.92","105.18","105.25","104.41","26.27K","-0.25%"
"2024-5-5","105.04","104.89","105.04","104.89","0.13K","0.12%"
"2024-5-6","104.92","104.89","105.07","104.75","8.71K","-0.12%"
"2024-5-7","105.30","105.01","105.33","104.92","9.95K","0.36%"
"2024-5-8","105.43","105.30","105.54","105.28","8.46K","0.12%"
"2024-5-9","105.10","105.41","105.64","105.07","12.64K","-0.31%"
"2024-5-10","105.18","105.08","105.28","105.01","12.69K","0.07%"
"2024-5-12","105.21","105.17","105.21","105.16","0.15K","0.03%"
"2024-5-13","105.10","105.17","105.24","104.93","6.97K","-0.10%"
"2024-5-14","104.89","105.07","105.38","104.83","9.57K","-0.20%"
"2024-5-15","104.21","104.93","104.94","104.15","20.95K","-0.65%"
"2024-5-16","104.35","104.11","104.50","103.96","15.31K","0.13%"
"2024-5-17","104.33","104.39","104.68","104.28","11.71K","-0.01%"
"2024-5-19","104.36","104.37","104.39","104.34","0.10K","0.03%"
"2024-5-20","104.46","104.37","104.54","104.29","8.81K","0.09%"
"2024-5-21","104.56","104.49","104.67","104.36","12.27K","0.09%"
"2024-5-22","104.84","104.54","104.88","104.45","13.22K","0.27%"
"2024-5-23","105.04","104.84","105.04","104.47","15.07K","0.19%"
"2024-5-24","104.64","104.99","105.05","104.55","10.42K","-0.38%"
"2024-5-26","104.66","104.64","104.67","104.61","0.10K","0.02%"
"2024-5-27","104.64","104.64","104.67","104.49","3.09K","-0.02%"
"2024-5-28","104.54","104.49","104.56","104.26","11.02K","-0.09%"
"2024-5-29","105.03","104.59","105.08","104.51","17.66K","0.47%"
"2024-5-30","104.66","105.10","105.14","104.57","17.83K","-0.36%"
"2024-5-31","104.63","104.73","104.85","104.31","13.90K","-0.03%"
"2024-6-2","104.53","104.57","104.58","104.53","0.35K","-0.09%"
"2024-6-3","104.08","104.57","104.72","103.99","20.75K","-0.43%"
"2024-6-4","104.05","104.00","104.29","103.93","16.44K","-0.03%"
"2024-6-5","104.22","104.11","104.40","104.07","13.91K","0.16%"
"2024-6-6","104.06","104.23","104.33","104.01","15.73K","-0.16%"
"2024-6-7","104.86","104.08","104.92","103.48","24.32K","0.77%"
"2024-6-9","105.03","105.13","105.15","105.03","0.96K","0.17%"
"2024-6-10","105.11","105.01","105.36","105.00","21.09K","0.08%"
"2024-6-11","105.20","105.13","105.43","105.07","13.29K","0.08%"
"2024-6-12","104.61","105.25","105.30","104.24","34.72K","-0.56%"
"2024-6-13","105.19","104.68","105.28","104.63","35.09K","0.55%"
"2024-6-14","105.54","105.25","105.81","105.18","14.16K","0.34%"
"2024-6-16","105.54","105.54","105.54","105.54","","-0.01%"
"2024-6-17","105.56","105.54","105.63","105.53","0.24K","0.03%"
"2024-6-18","104.88","104.90","105.18","104.74","13.07K","-0.65%"
"2024-6-19","104.88","104.89","104.96","104.79","3.22K","0.00%"
"2024-6-20","105.23","104.86","105.32","104.86","12.50K","0.33%"
"2024-6-21","105.44","105.29","105.56","105.18","9.48K","0.21%"
"2024-6-23","105.54","105.50","105.54","105.46","0.16K","0.09%"
"2024-6-24","105.12","105.50","105.56","105.01","9.01K","-0.39%"
"2024-6-25","105.26","105.18","105.43","105.03","8.35K","0.13%"
"2024-6-26","105.71","105.33","105.79","105.26","10.62K","0.43%"
"2024-6-27","105.57","105.74","105.76","105.38","9.85K","-0.14%"
"2024-6-28","105.54","105.57","105.80","105.42","11.99K","-0.02%"
"2024-6-30","105.42","105.36","105.42","105.35","0.47K","-0.12%"
"2024-7-1","105.59","105.39","105.65","105.11","18.38K","0.16%"
"2024-7-2","105.41","105.54","105.74","105.36","11.59K","-0.17%"
"2024-7-3","105.08","105.36","105.49","104.71","14.50K","-0.31%"
"2024-7-4","105.08","105.00","105.04","104.79","3.14K","0.00%"
"2024-7-5","104.55","104.85","104.86","104.50","12.49K","-0.50%"
"2024-7-7","104.63","104.65","104.65","104.58","0.31K","0.08%"
"2024-7-8","104.67","104.65","104.71","104.47","10.46K","0.04%"
"2024-7-9","104.81","104.67","104.89","104.63","9.86K","0.13%"
"2024-7-10","104.73","104.79","104.86","104.68","8.01K","-0.07%"
"2024-7-11","104.13","104.68","104.70","103.78","36.15K","-0.57%"
"2024-7-12","103.78","104.04","104.26","103.72","15.94K","-0.33%"
"2024-7-14","103.99","103.90","104.00","103.89","0.68K","0.19%"
"2024-7-15","103.88","103.87","104.00","103.69","21.26K","-0.10%"
"2024-7-16","103.96","103.96","104.20","103.89","13.12K","0.07%"
"2024-7-17","103.44","103.90","103.99","103.34","22.16K","-0.50%"
"2024-7-18","103.89","103.38","103.93","103.38","14.86K","0.43%"
"2024-7-19","104.11","103.88","104.14","103.86","8.81K","0.22%"
"2024-7-21","103.92","104.03","104.04","103.89","0.16K","-0.18%"
"2024-7-22","104.04","104.03","104.14","103.89","7.41K","0.11%"
